AnoMes;DataReferencia;SK_CentroCusto;Categoria;ValorOrcado
202508;2025-08-01;8;Ferramentas;30935,53
202508;2025-08-01;8;Peças de Reposição;23212,93
202508;2025-08-01;8;Lubrificantes;44434,61
202508;2025-08-01;8;Material de Escritório;38837,68
202508;2025-08-01;8;Limpeza e Higiene;4265,01
202508;2025-08-01;9;Material Elétrico;26145,44
202508;2025-08-01;9;Material Hidráulico;8837,61
202508;2025-08-01;9;EPI;5215,58
202508;2025-08-01;9;Ferramentas;20101,50
202508;2025-08-01;9;Peças de Reposição;34703,09
202508;2025-08-01;9;Lubrificantes;42121,11
202508;2025-08-01;9;Material de Escritório;8562,01
202508;2025-08-01;9;Limpeza e Higiene;21705,04
202508;2025-08-01;10;Material Elétrico;18516,91
202508;2025-08-01;10;Material Hidráulico;3901,17
202508;2025-08-01;10;EPI;21687,09
202508;2025-08-01;10;Ferramentas;29960,70
202508;2025-08-01;10;Peças de Reposição;3155,07
202508;2025-08-01;10;Lubrificantes;23073,16
202508;2025-08-01;10;Material de Escritório;41680,61
202508;2025-08-01;10;Limpeza e Higiene;36391,75
202508;2025-08-01;11;Material Elétrico;23042,70
202508;2025-08-01;11;Material Hidráulico;29796,08
202508;2025-08-01;11;EPI;38590,76
202508;2025-08-01;11;Ferramentas;24335,72
202508;2025-08-01;11;Peças de Reposição;8946,57
202508;2025-08-01;11;Lubrificantes;17876,04
202508;2025-08-01;11;Material de Escritório;28484,55
202508;2025-08-01;11;Limpeza e Higiene;40404,84
202508;2025-08-01;12;Material Elétrico;10453,66
202508;2025-08-01;12;Material Hidráulico;4391,37
202508;2025-08-01;12;EPI;18964,36
202508;2025-08-01;12;Ferramentas;20317,91
202508;2025-08-01;12;Peças de Reposição;36955,00
202508;2025-08-01;12;Lubrificantes;16094,54
202508;2025-08-01;12;Material de Escritório;41223,38
202508;2025-08-01;12;Limpeza e Higiene;11193,54
202509;2025-09-01;1;Material Elétrico;13048,98
202509;2025-09-01;1;Material Hidráulico;25699,33
202509;2025-09-01;1;EPI;31498,67
202509;2025-09-01;1;Ferramentas;27057,38
202509;2025-09-01;1;Peças de Reposição;35238,22
202509;2025-09-01;1;Lubrificantes;6341,82
202509;2025-09-01;1;Material de Escritório;21773,05
202509;2025-09-01;1;Limpeza e Higiene;37852,13
202509;2025-09-01;2;Material Elétrico;37056,23
202509;2025-09-01;2;Material Hidráulico;13649,71
202509;2025-09-01;2;EPI;43695,80
202509;2025-09-01;2;Ferramentas;31243,49
202509;2025-09-01;2;Peças de Reposição;33862,48
202509;2025-09-01;2;Lubrificantes;8918,62
202509;2025-09-01;2;Material de Escritório;20243,56
202509;2025-09-01;2;Limpeza e Higiene;41075,61
202509;2025-09-01;3;Material Elétrico;28843,11
202509;2025-09-01;3;Material Hidráulico;3607,84
202509;2025-09-01;3;EPI;26614,04
202509;2025-09-01;3;Ferramentas;5602,97
202509;2025-09-01;3;Peças de Reposição;7039,56
202509;2025-09-01;3;Lubrificantes;35552,32
202509;2025-09-01;3;Material de Escritório;15828,06
202509;2025-09-01;3;Limpeza e Higiene;20617,10
202509;2025-09-01;4;Material Elétrico;4249,21
202509;2025-09-01;4;Material Hidráulico;29439,88
202509;2025-09-01;4;EPI;3414,98
202509;2025-09-01;4;Ferramentas;18599,22
202509;2025-09-01;4;Peças de Reposição;31153,31
202509;2025-09-01;4;Lubrificantes;32116,50
202509;2025-09-01;4;Material de Escritório;5356,67
202509;2025-09-01;4;Limpeza e Higiene;29615,63
202509;2025-09-01;5;Material Elétrico;16127,27
202509;2025-09-01;5;Material Hidráulico;36359,32
202509;2025-09-01;5;EPI;23152,76
202509;2025-09-01;5;Ferramentas;42796,73
202509;2025-09-01;5;Peças de Reposição;24875,23
202509;2025-09-01;5;Lubrificantes;30829,84
202509;2025-09-01;5;Material de Escritório;10691,38
202509;2025-09-01;5;Limpeza e Higiene;8855,53
202509;2025-09-01;6;Material Elétrico;20657,36
202509;2025-09-01;6;Material Hidráulico;18798,03
202509;2025-09-01;6;EPI;25092,13
202509;2025-09-01;6;Ferramentas;22750,47
202509;2025-09-01;6;Peças de Reposição;26763,92
202509;2025-09-01;6;Lubrificantes;39800,93
202509;2025-09-01;6;Material de Escritório;25138,49
202509;2025-09-01;6;Limpeza e Higiene;8925,90
202509;2025-09-01;7;Material Elétrico;36666,65
202509;2025-09-01;7;Material Hidráulico;36096,59
202509;2025-09-01;7;EPI;10819,01
202509;2025-09-01;7;Ferramentas;35633,33
202509;2025-09-01;7;Peças de Reposição;11454,75
202509;2025-09-01;7;Lubrificantes;26667,64
202509;2025-09-01;7;Material de Escritório;7170,74
202509;2025-09-01;7;Limpeza e Higiene;33406,69
202509;2025-09-01;8;Material Elétrico;15614,16
202509;2025-09-01;8;Material Hidráulico;31164,88
202509;2025-09-01;8;EPI;20153,31
202509;2025-09-01;8;Ferramentas;22185,00
202509;2025-09-01;8;Peças de Reposição;23755,59
202509;2025-09-01;8;Lubrificantes;44010,59
202509;2025-09-01;8;Material de Escritório;4750,82
202509;2025-09-01;8;Limpeza e Higiene;40978,65
202509;2025-09-01;9;Material Elétrico;41462,42
202509;2025-09-01;9;Material Hidráulico;36130,99
202509;2025-09-01;9;EPI;4377,70
202509;2025-09-01;9;Ferramentas;30063,06
202509;2025-09-01;9;Peças de Reposição;22882,71
202509;2025-09-01;9;Lubrificantes;21827,35
202509;2025-09-01;9;Material de Escritório;31350,17
202509;2025-09-01;9;Limpeza e Higiene;18914,90
202509;2025-09-01;10;Material Elétrico;18013,27
202509;2025-09-01;10;Material Hidráulico;11409,71
202509;2025-09-01;10;EPI;6667,99
202509;2025-09-01;10;Ferramentas;42134,47
202509;2025-09-01;10;Peças de Reposição;15399,57
202509;2025-09-01;10;Lubrificantes;21493,82
202509;2025-09-01;10;Material de Escritório;5301,14
202509;2025-09-01;10;Limpeza e Higiene;19830,81
202509;2025-09-01;11;Material Elétrico;28708,20
202509;2025-09-01;11;Material Hidráulico;32311,88
202509;2025-09-01;11;EPI;12700,95
202509;2025-09-01;11;Ferramentas;29147,68
202509;2025-09-01;11;Peças de Reposição;22427,71
202509;2025-09-01;11;Lubrificantes;23919,95
202509;2025-09-01;11;Material de Escritório;26231,16
202509;2025-09-01;11;Limpeza e Higiene;28459,27
202509;2025-09-01;12;Material Elétrico;21923,63
202509;2025-09-01;12;Material Hidráulico;13759,34
202509;2025-09-01;12;EPI;11698,10
202509;2025-09-01;12;Ferramentas;33748,52
202509;2025-09-01;12;Peças de Reposição;32759,56
202509;2025-09-01;12;Lubrificantes;14492,68
202509;2025-09-01;12;Material de Escritório;30818,40
202509;2025-09-01;12;Limpeza e Higiene;11961,13
202510;2025-10-01;1;Material Elétrico;28087,00
202510;2025-10-01;1;Material Hidráulico;34068,21
202510;2025-10-01;1;EPI;43973,35
202510;2025-10-01;1;Ferramentas;37830,54
202510;2025-10-01;1;Peças de Reposição;33057,26
202510;2025-10-01;1;Lubrificantes;41533,35
202510;2025-10-01;1;Material de Escritório;31571,66
202510;2025-10-01;1;Limpeza e Higiene;6355,19
202510;2025-10-01;2;Material Elétrico;41789,11
202510;2025-10-01;2;Material Hidráulico;14531,77
202510;2025-10-01;2;EPI;20356,34
202510;2025-10-01;2;Ferramentas;38635,38
202510;2025-10-01;2;Peças de Reposição;22157,31
202510;2025-10-01;2;Lubrificantes;12615,32
202510;2025-10-01;2;Material de Escritório;15471,26
202510;2025-10-01;2;Limpeza e Higiene;18108,94
202510;2025-10-01;3;Material Elétrico;8805,59
202510;2025-10-01;3;Material Hidráulico;15797,74
202510;2025-10-01;3;EPI;12686,21
202510;2025-10-01;3;Ferramentas;18932,95
202510;2025-10-01;3;Peças de Reposição;28226,63
202510;2025-10-01;3;Lubrificantes;4272,85
202510;2025-10-01;3;Material de Escritório;41841,21
202510;2025-10-01;3;Limpeza e Higiene;17102,15
202510;2025-10-01;4;Material Elétrico;13589,75
202510;2025-10-01;4;Material Hidráulico;12699,54
202510;2025-10-01;4;EPI;27788,93
202510;2025-10-01;4;Ferramentas;7671,69
202510;2025-10-01;4;Peças de Reposição;18635,46
202510;2025-10-01;4;Lubrificantes;33065,92
202510;2025-10-01;4;Material de Escritório;8513,99
202510;2025-10-01;4;Limpeza e Higiene;43477,15
202510;2025-10-01;5;Material Elétrico;27948,96
202510;2025-10-01;5;Material Hidráulico;41323,94
202510;2025-10-01;5;EPI;17079,01
202510;2025-10-01;5;Ferramentas;9181,02
202510;2025-10-01;5;Peças de Reposição;44948,45
202510;2025-10-01;5;Lubrificantes;33844,37
202510;2025-10-01;5;Material de Escritório;38284,24
202510;2025-10-01;5;Limpeza e Higiene;41284,22
202510;2025-10-01;6;Material Elétrico;27693,00
202510;2025-10-01;6;Material Hidráulico;35736,79
202510;2025-10-01;6;EPI;12362,76
202510;2025-10-01;6;Ferramentas;6531,56
202510;2025-10-01;6;Peças de Reposição;18466,19
202510;2025-10-01;6;Lubrificantes;9046,16
202510;2025-10-01;6;Material de Escritório;39173,01
202510;2025-10-01;6;Limpeza e Higiene;44036,30
202510;2025-10-01;7;Material Elétrico;11870,68
202510;2025-10-01;7;Material Hidráulico;19585,21
202510;2025-10-01;7;EPI;28455,21
202510;2025-10-01;7;Ferramentas;18736,25
202510;2025-10-01;7;Peças de Reposição;14610,81
202510;2025-10-01;7;Lubrificantes;30345,43
202510;2025-10-01;7;Material de Escritório;30943,63
202510;2025-10-01;7;Limpeza e Higiene;39725,33
202510;2025-10-01;8;Material Elétrico;39214,30
202510;2025-10-01;8;Material Hidráulico;44324,02
202510;2025-10-01;8;EPI;38501,25
202510;2025-10-01;8;Ferramentas;35747,28
202510;2025-10-01;8;Peças de Reposição;12230,93
202510;2025-10-01;8;Lubrificantes;18933,80
202510;2025-10-01;8;Material de Escritório;40420,23
202510;2025-10-01;8;Limpeza e Higiene;15672,52
202510;2025-10-01;9;Material Elétrico;15587,59
202510;2025-10-01;9;Material Hidráulico;16576,05
202510;2025-10-01;9;EPI;42373,02
202510;2025-10-01;9;Ferramentas;43907,53
202510;2025-10-01;9;Peças de Reposição;41968,86
202510;2025-10-01;9;Lubrificantes;36533,36
202510;2025-10-01;9;Material de Escritório;39599,59
202510;2025-10-01;9;Limpeza e Higiene;4239,36
202510;2025-10-01;10;Material Elétrico;35309,49
202510;2025-10-01;10;Material Hidráulico;28572,58
202510;2025-10-01;10;EPI;7150,54
202510;2025-10-01;10;Ferramentas;41689,59
202510;2025-10-01;10;Peças de Reposição;26426,79
202510;2025-10-01;10;Lubrificantes;17455,01
202510;2025-10-01;10;Material de Escritório;3394,98
202510;2025-10-01;10;Limpeza e Higiene;22928,38
202510;2025-10-01;11;Material Elétrico;17033,76
202510;2025-10-01;11;Material Hidráulico;8857,44
202510;2025-10-01;11;EPI;42020,42
202510;2025-10-01;11;Ferramentas;10060,58
202510;2025-10-01;11;Peças de Reposição;4142,12
202510;2025-10-01;11;Lubrificantes;20173,75
202510;2025-10-01;11;Material de Escritório;17447,80
202510;2025-10-01;11;Limpeza e Higiene;25284,37
202510;2025-10-01;12;Material Elétrico;9293,57
202510;2025-10-01;12;Material Hidráulico;33820,68
202510;2025-10-01;12;EPI;29750,85
202510;2025-10-01;12;Ferramentas;39254,32
202510;2025-10-01;12;Peças de Reposição;26542,56
202510;2025-10-01;12;Lubrificantes;37783,47
202510;2025-10-01;12;Material de Escritório;38863,15
202510;2025-10-01;12;Limpeza e Higiene;41195,08
202511;2025-11-01;1;Material Elétrico;24350,32
202511;2025-11-01;1;Material Hidráulico;17016,46
202511;2025-11-01;1;EPI;39827,22
202511;2025-11-01;1;Ferramentas;38330,69
202511;2025-11-01;1;Peças de Reposição;6657,04
202511;2025-11-01;1;Lubrificantes;7282,46
202511;2025-11-01;1;Material de Escritório;23148,11
202511;2025-11-01;1;Limpeza e Higiene;20788,10
202511;2025-11-01;2;Material Elétrico;16593,02
202511;2025-11-01;2;Material Hidráulico;15476,64
202511;2025-11-01;2;EPI;17221,24
202511;2025-11-01;2;Ferramentas;19231,87
202511;2025-11-01;2;Peças de Reposição;30541,72
202511;2025-11-01;2;Lubrificantes;40731,74
202511;2025-11-01;2;Material de Escritório;30708,91
202511;2025-11-01;2;Limpeza e Higiene;9731,69
202511;2025-11-01;3;Material Elétrico;33029,83
202511;2025-11-01;3;Material Hidráulico;7902,78
202511;2025-11-01;3;EPI;42461,89
202511;2025-11-01;3;Ferramentas;35547,47
202511;2025-11-01;3;Peças de Reposição;42487,74
202511;2025-11-01;3;Lubrificantes;38012,21
202511;2025-11-01;3;Material de Escritório;38824,30
202511;2025-11-01;3;Limpeza e Higiene;35932,42
202511;2025-11-01;4;Material Elétrico;38440,81
202511;2025-11-01;4;Material Hidráulico;20620,91
202511;2025-11-01;4;EPI;13431,95
202511;2025-11-01;4;Ferramentas;37652,37
202511;2025-11-01;4;Peças de Reposição;27513,84
202511;2025-11-01;4;Lubrificantes;42449,84
202511;2025-11-01;4;Material de Escritório;42052,00
202511;2025-11-01;4;Limpeza e Higiene;22890,77
202511;2025-11-01;5;Material Elétrico;17370,62
202511;2025-11-01;5;Material Hidráulico;28290,12
202511;2025-11-01;5;EPI;10386,41
202511;2025-11-01;5;Ferramentas;43227,31
202511;2025-11-01;5;Peças de Reposição;17485,73
202511;2025-11-01;5;Lubrificantes;30753,09
202511;2025-11-01;5;Material de Escritório;42483,65
202511;2025-11-01;5;Limpeza e Higiene;13132,77
202511;2025-11-01;6;Material Elétrico;40039,31
202511;2025-11-01;6;Material Hidráulico;14294,49
202511;2025-11-01;6;EPI;27394,60
202511;2025-11-01;6;Ferramentas;26816,64
202511;2025-11-01;6;Peças de Reposição;37319,76
202511;2025-11-01;6;Lubrificantes;5623,34
202511;2025-11-01;6;Material de Escritório;29615,35
202511;2025-11-01;6;Limpeza e Higiene;3517,62
202511;2025-11-01;7;Material Elétrico;38656,89
202511;2025-11-01;7;Material Hidráulico;14816,94
202511;2025-11-01;7;EPI;7247,71
202511;2025-11-01;7;Ferramentas;19995,54
202511;2025-11-01;7;Peças de Reposição;7282,97
202511;2025-11-01;7;Lubrificantes;12400,80
202511;2025-11-01;7;Material de Escritório;19822,86
202511;2025-11-01;7;Limpeza e Higiene;37953,28
202511;2025-11-01;8;Material Elétrico;5369,08
202511;2025-11-01;8;Material Hidráulico;21251,33
202511;2025-11-01;8;EPI;7976,19
202511;2025-11-01;8;Ferramentas;12173,45
202511;2025-11-01;8;Peças de Reposição;40641,84
202511;2025-11-01;8;Lubrificantes;13684,07
202511;2025-11-01;8;Material de Escritório;36093,80
202511;2025-11-01;8;Limpeza e Higiene;42699,39
202511;2025-11-01;9;Material Elétrico;35637,38
202511;2025-11-01;9;Material Hidráulico;29884,95
202511;2025-11-01;9;EPI;17766,01
202511;2025-11-01;9;Ferramentas;33633,55
202511;2025-11-01;9;Peças de Reposição;5308,91
202511;2025-11-01;9;Lubrificantes;11084,45
202511;2025-11-01;9;Material de Escritório;35918,79
202511;2025-11-01;9;Limpeza e Higiene;33452,12
202511;2025-11-01;10;Material Elétrico;18996,40
202511;2025-11-01;10;Material Hidráulico;24004,26
202511;2025-11-01;10;EPI;30501,66
202511;2025-11-01;10;Ferramentas;30147,14
202511;2025-11-01;10;Peças de Reposição;35237,58
202511;2025-11-01;10;Lubrificantes;6297,55
202511;2025-11-01;10;Material de Escritório;16949,95
202511;2025-11-01;10;Limpeza e Higiene;22589,25
202511;2025-11-01;11;Material Elétrico;41677,01
202511;2025-11-01;11;Material Hidráulico;43856,41
202511;2025-11-01;11;EPI;34461,37
202511;2025-11-01;11;Ferramentas;15419,46
202511;2025-11-01;11;Peças de Reposição;37390,38
202511;2025-11-01;11;Lubrificantes;22353,76
202511;2025-11-01;11;Material de Escritório;13598,08
202511;2025-11-01;11;Limpeza e Higiene;23905,96
202511;2025-11-01;12;Material Elétrico;37412,81
202511;2025-11-01;12;Material Hidráulico;4385,03
202511;2025-11-01;12;EPI;37822,97
202511;2025-11-01;12;Ferramentas;36699,27
202511;2025-11-01;12;Peças de Reposição;12980,28
202511;2025-11-01;12;Lubrificantes;26913,43
202511;2025-11-01;12;Material de Escritório;31957,44
202511;2025-11-01;12;Limpeza e Higiene;40484,11
202512;2025-12-01;1;Material Elétrico;43181,43
202512;2025-12-01;1;Material Hidráulico;5398,59
202512;2025-12-01;1;EPI;16813,69
202512;2025-12-01;1;Ferramentas;44395,57
202512;2025-12-01;1;Peças de Reposição;8665,37
202512;2025-12-01;1;Lubrificantes;43725,11
202512;2025-12-01;1;Material de Escritório;14600,56
202512;2025-12-01;1;Limpeza e Higiene;14988,15
202512;2025-12-01;2;Material Elétrico;37801,82
202512;2025-12-01;2;Material Hidráulico;40206,88
202512;2025-12-01;2;EPI;26841,94
202512;2025-12-01;2;Ferramentas;3570,08
202512;2025-12-01;2;Peças de Reposição;27535,86
202512;2025-12-01;2;Lubrificantes;30726,21
202512;2025-12-01;2;Material de Escritório;22933,11
202512;2025-12-01;2;Limpeza e Higiene;4390,13
202512;2025-12-01;3;Material Elétrico;11478,69
202512;2025-12-01;3;Material Hidráulico;31335,59
202512;2025-12-01;3;EPI;22698,13
202512;2025-12-01;3;Ferramentas;40961,49
202512;2025-12-01;3;Peças de Reposição;43863,66
202512;2025-12-01;3;Lubrificantes;3897,26
202512;2025-12-01;3;Material de Escritório;19912,12
202512;2025-12-01;3;Limpeza e Higiene;7043,58
202512;2025-12-01;4;Material Elétrico;3448,10
202512;2025-12-01;4;Material Hidráulico;28341,19
202512;2025-12-01;4;EPI;15848,90
202512;2025-12-01;4;Ferramentas;27877,00
202512;2025-12-01;4;Peças de Reposição;30775,86
202512;2025-12-01;4;Lubrificantes;34375,44
202512;2025-12-01;4;Material de Escritório;33839,84
202512;2025-12-01;4;Limpeza e Higiene;13237,11
202512;2025-12-01;5;Material Elétrico;7667,08
202512;2025-12-01;5;Material Hidráulico;9100,56
202512;2025-12-01;5;EPI;21224,69
202512;2025-12-01;5;Ferramentas;27145,27
202512;2025-12-01;5;Peças de Reposição;14183,51
202512;2025-12-01;5;Lubrificantes;15384,95
202512;2025-12-01;5;Material de Escritório;33856,63
202512;2025-12-01;5;Limpeza e Higiene;17367,63
202512;2025-12-01;6;Material Elétrico;6868,03
202512;2025-12-01;6;Material Hidráulico;33341,60
202512;2025-12-01;6;EPI;30453,51
202512;2025-12-01;6;Ferramentas;20985,28
202512;2025-12-01;6;Peças de Reposição;22622,47
202512;2025-12-01;6;Lubrificantes;32771,27
202512;2025-12-01;6;Material de Escritório;24191,42
202512;2025-12-01;6;Limpeza e Higiene;11441,71
202512;2025-12-01;7;Material Elétrico;39996,92
202512;2025-12-01;7;Material Hidráulico;33688,14
202512;2025-12-01;7;EPI;44549,50
202512;2025-12-01;7;Ferramentas;39741,61
202512;2025-12-01;7;Peças de Reposição;17450,80
202512;2025-12-01;7;Lubrificantes;22752,59
202512;2025-12-01;7;Material de Escritório;13243,79
202512;2025-12-01;7;Limpeza e Higiene;44606,84
202512;2025-12-01;8;Material Elétrico;18995,08
202512;2025-12-01;8;Material Hidráulico;29005,07
202512;2025-12-01;8;EPI;33699,20
202512;2025-12-01;8;Ferramentas;32388,38
202512;2025-12-01;8;Peças de Reposição;31749,79
202512;2025-12-01;8;Lubrificantes;33538,33
202512;2025-12-01;8;Material de Escritório;29647,04
202512;2025-12-01;8;Limpeza e Higiene;14698,23
202512;2025-12-01;9;Material Elétrico;24267,98
202512;2025-12-01;9;Material Hidráulico;44099,77
202512;2025-12-01;9;EPI;26823,29
202512;2025-12-01;9;Ferramentas;34224,63
202512;2025-12-01;9;Peças de Reposição;10264,65
202512;2025-12-01;9;Lubrificantes;5307,41
202512;2025-12-01;9;Material de Escritório;38210,71
202512;2025-12-01;9;Limpeza e Higiene;24180,64
202512;2025-12-01;10;Material Elétrico;42776,36
202512;2025-12-01;10;Material Hidráulico;41232,39
202512;2025-12-01;10;EPI;6251,37
202512;2025-12-01;10;Ferramentas;17087,06
202512;2025-12-01;10;Peças de Reposição;35745,91
202512;2025-12-01;10;Lubrificantes;22976,35
202512;2025-12-01;10;Material de Escritório;18203,05
202512;2025-12-01;10;Limpeza e Higiene;11758,99
202512;2025-12-01;11;Material Elétrico;43640,26
202512;2025-12-01;11;Material Hidráulico;18661,46
202512;2025-12-01;11;EPI;38749,22
202512;2025-12-01;11;Ferramentas;31328,49
202512;2025-12-01;11;Peças de Reposição;36105,69
202512;2025-12-01;11;Lubrificantes;44734,72
202512;2025-12-01;11;Material de Escritório;13336,52
202512;2025-12-01;11;Limpeza e Higiene;39500,80
202512;2025-12-01;12;Material Elétrico;32749,61
202512;2025-12-01;12;Material Hidráulico;20317,22
202512;2025-12-01;12;EPI;27838,17
202512;2025-12-01;12;Ferramentas;8205,34
202512;2025-12-01;12;Peças de Reposição;21948,51
202512;2025-12-01;12;Lubrificantes;10559,25
202512;2025-12-01;12;Material de Escritório;3659,75
202512;2025-12-01;12;Limpeza e Higiene;30294,22
202601;2026-01-01;1;Material Elétrico;9693,28
202601;2026-01-01;1;Material Hidráulico;20725,74
202601;2026-01-01;1;EPI;21156,90
202601;2026-01-01;1;Ferramentas;28736,21
202601;2026-01-01;1;Peças de Reposição;8764,14
202601;2026-01-01;1;Lubrificantes;36765,25
202601;2026-01-01;1;Material de Escritório;32001,90
202601;2026-01-01;1;Limpeza e Higiene;5063,30
202601;2026-01-01;2;Material Elétrico;36108,27
202601;2026-01-01;2;Material Hidráulico;37037,81
202601;2026-01-01;2;EPI;34159,86
202601;2026-01-01;2;Ferramentas;42592,13
202601;2026-01-01;2;Peças de Reposição;40128,13
202601;2026-01-01;2;Lubrificantes;5992,06
202601;2026-01-01;2;Material de Escritório;24915,59
202601;2026-01-01;2;Limpeza e Higiene;44299,00
202601;2026-01-01;3;Material Elétrico;41062,95
202601;2026-01-01;3;Material Hidráulico;40175,01
202601;2026-01-01;3;EPI;5653,33
202601;2026-01-01;3;Ferramentas;23449,73
202601;2026-01-01;3;Peças de Reposição;4254,84
202601;2026-01-01;3;Lubrificantes;40878,12
202601;2026-01-01;3;Material de Escritório;25433,04
202601;2026-01-01;3;Limpeza e Higiene;33925,43
202601;2026-01-01;4;Material Elétrico;44369,55
202601;2026-01-01;4;Material Hidráulico;28179,35
202601;2026-01-01;4;EPI;29036,14
202601;2026-01-01;4;Ferramentas;34378,48
202601;2026-01-01;4;Peças de Reposição;32338,59
202601;2026-01-01;4;Lubrificantes;6467,86
202601;2026-01-01;4;Material de Escritório;9621,65
202601;2026-01-01;4;Limpeza e Higiene;32785,77
202601;2026-01-01;5;Material Elétrico;19776,02
202601;2026-01-01;5;Material Hidráulico;26604,00
202601;2026-01-01;5;EPI;9386,25
202601;2026-01-01;5;Ferramentas;22369,13
202601;2026-01-01;5;Peças de Reposição;33955,06
202601;2026-01-01;5;Lubrificantes;9542,02
202601;2026-01-01;5;Material de Escritório;28628,42
202601;2026-01-01;5;Limpeza e Higiene;42957,51
202601;2026-01-01;6;Material Elétrico;9467,15
202601;2026-01-01;6;Material Hidráulico;28997,04
202601;2026-01-01;6;EPI;39988,25
202601;2026-01-01;6;Ferramentas;26636,65
202601;2026-01-01;6;Peças de Reposição;42696,77
202601;2026-01-01;6;Lubrificantes;19736,53
202601;2026-01-01;6;Material de Escritório;19351,28
202601;2026-01-01;6;Limpeza e Higiene;39464,30
202601;2026-01-01;7;Material Elétrico;13704,21
202601;2026-01-01;7;Material Hidráulico;35707,75
202601;2026-01-01;7;EPI;9684,22
202601;2026-01-01;7;Ferramentas;34203,09
202601;2026-01-01;7;Peças de Reposição;38083,31
202601;2026-01-01;7;Lubrificantes;28278,90
202601;2026-01-01;7;Material de Escritório;33556,24
202601;2026-01-01;7;Limpeza e Higiene;7664,60
202601;2026-01-01;8;Material Elétrico;10945,90
202601;2026-01-01;8;Material Hidráulico;4388,88
202601;2026-01-01;8;EPI;37399,32
202601;2026-01-01;8;Ferramentas;30983,51
202601;2026-01-01;8;Peças de Reposição;20663,35
202601;2026-01-01;8;Lubrificantes;16667,27
202601;2026-01-01;8;Material de Escritório;15332,67
202601;2026-01-01;8;Limpeza e Higiene;35169,81
202601;2026-01-01;9;Material Elétrico;6184,87
202601;2026-01-01;9;Material Hidráulico;17831,28
202601;2026-01-01;9;EPI;22084,27
202601;2026-01-01;9;Ferramentas;10892,13
202601;2026-01-01;9;Peças de Reposição;10870,29
202601;2026-01-01;9;Lubrificantes;37967,76
202601;2026-01-01;9;Material de Escritório;29282,28
202601;2026-01-01;9;Limpeza e Higiene;24830,95
202601;2026-01-01;10;Material Elétrico;31365,25
202601;2026-01-01;10;Material Hidráulico;20451,21
202601;2026-01-01;10;EPI;23412,11
202601;2026-01-01;10;Ferramentas;32176,42
202601;2026-01-01;10;Peças de Reposição;36676,95
202601;2026-01-01;10;Lubrificantes;15190,85
202601;2026-01-01;10;Material de Escritório;43389,51
202601;2026-01-01;10;Limpeza e Higiene;20622,62
202601;2026-01-01;11;Material Elétrico;39006,37
202601;2026-01-01;11;Material Hidráulico;8587,71
202601;2026-01-01;11;EPI;39603,61
202601;2026-01-01;11;Ferramentas;15550,16
202601;2026-01-01;11;Peças de Reposição;9908,34
202601;2026-01-01;11;Lubrificantes;3252,55
202601;2026-01-01;11;Material de Escritório;19469,34
202601;2026-01-01;11;Limpeza e Higiene;14179,15
202601;2026-01-01;12;Material Elétrico;7174,37
202601;2026-01-01;12;Material Hidráulico;33093,34
202601;2026-01-01;12;EPI;33160,62
202601;2026-01-01;12;Ferramentas;23434,33
202601;2026-01-01;12;Peças de Reposição;39916,46
202601;2026-01-01;12;Lubrificantes;12747,16
202601;2026-01-01;12;Material de Escritório;8109,29
202601;2026-01-01;12;Limpeza e Higiene;5389,66
202602;2026-02-01;1;Material Elétrico;36855,56
202602;2026-02-01;1;Material Hidráulico;3290,31
202602;2026-02-01;1;EPI;6158,34
202602;2026-02-01;1;Ferramentas;41647,53
202602;2026-02-01;1;Peças de Reposição;8949,75
202602;2026-02-01;1;Lubrificantes;13679,59
202602;2026-02-01;1;Material de Escritório;8646,70
202602;2026-02-01;1;Limpeza e Higiene;19836,39
202602;2026-02-01;2;Material Elétrico;32877,68
202602;2026-02-01;2;Material Hidráulico;13183,76
202602;2026-02-01;2;EPI;26342,87
202602;2026-02-01;2;Ferramentas;43196,38
202602;2026-02-01;2;Peças de Reposição;35143,04
202602;2026-02-01;2;Lubrificantes;35680,83
202602;2026-02-01;2;Material de Escritório;13792,49
202602;2026-02-01;2;Limpeza e Higiene;26245,23
202602;2026-02-01;3;Material Elétrico;21048,20
202602;2026-02-01;3;Material Hidráulico;30107,73
202602;2026-02-01;3;EPI;14702,01
202602;2026-02-01;3;Ferramentas;16808,09
202602;2026-02-01;3;Peças de Reposição;29543,56
202602;2026-02-01;3;Lubrificantes;41823,47
202602;2026-02-01;3;Material de Escritório;20674,61
202602;2026-02-01;3;Limpeza e Higiene;10825,02
202602;2026-02-01;4;Material Elétrico;24639,52
202602;2026-02-01;4;Material Hidráulico;42271,31
202602;2026-02-01;4;EPI;18658,29
202602;2026-02-01;4;Ferramentas;42433,37
202602;2026-02-01;4;Peças de Reposição;15411,38
202602;2026-02-01;4;Lubrificantes;37963,31
202602;2026-02-01;4;Material de Escritório;37338,53
202602;2026-02-01;4;Limpeza e Higiene;9186,96
202602;2026-02-01;5;Material Elétrico;31923,41
202602;2026-02-01;5;Material Hidráulico;7767,12
202602;2026-02-01;5;EPI;22623,35
202602;2026-02-01;5;Ferramentas;8728,66
202602;2026-02-01;5;Peças de Reposição;43169,93
202602;2026-02-01;5;Lubrificantes;41264,07
202602;2026-02-01;5;Material de Escritório;7178,21
202602;2026-02-01;5;Limpeza e Higiene;30976,85
202602;2026-02-01;6;Material Elétrico;35976,23
